name,type,diretorio,accuracy,loss,val_accuracy,val_loss,l2,dropout,min_lr,factor,patience,patienceReduce,batch_size,pesos,epoch,time,seed
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_123,0.4816612303256988,1.4433759450912476,0.5243552923202515,1.2839692831039429,0.005,0.3,1e-06,0.2,10.0,2.0,64.0,[?.1.1.1],9.0,522.4455896000145,
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_124,0.5394223928451538,1.2888163328170776,0.5307226777076721,1.2243393659591677,0.005,0.4,1e-06,0.2,10.0,2.0,64.0,[?.1.1.1],20.0,885.7150264999946,
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_125,0.5441164970397949,1.2548983097076416,0.5304043292999268,1.3547269105911257,0.005,0.5,1e-06,0.2,10.0,2.0,64.0,[?.1.1.1],13.0,722.2363694999949,
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_126,0.3909618854522705,1.5139923095703125,0.4660935997962951,1.277589201927185,0.005,0.6,1e-06,0.2,10.0,2.0,64.0,[?.1.1.1],13.0,660.6827583999839,
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_127,0.413636714220047,1.4755192995071411,0.4890162348747253,1.266026258468628,0.005,0.7,1e-06,0.2,10.0,2.0,64.0,[?.1.1.1],19.0,880.2139790999936,
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_128,0.5144402980804443,1.4278346300125122,0.5221267342567444,1.3506629467010498,0.01,0.2,1e-06,0.2,10.0,2.0,64.0,[?.1.1.1],7.0,547.573201399995,
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_129,0.4878669679164886,1.403541922569275,0.4864692687988281,1.3572771549224854,0.01,0.3,1e-06,0.2,10.0,2.0,64.0,[?.1.1.1],8.0,580.2673127999878,
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_130,0.5216802954673767,1.2944146394729614,0.4963387548923492,1.2771772146224976,0.01,0.4,1e-06,0.2,10.0,2.0,64.0,[?.1.1.1],11.0,756.9951615000027,
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_131,0.5168271064758301,1.3128383159637451,0.5208532214164734,1.196912407875061,0.01,0.5,1e-06,0.2,10.0,2.0,64.0,[?.1.1.1],13.0,786.5329092000029,
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_132,0.4535762667655945,1.4064538478851318,0.4539955556392669,1.2815910577774048,0.01,0.6,1e-06,0.2,10.0,2.0,64.0,[?.1.1.1],12.0,710.1117959999829,
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_133,0.4717956781387329,1.3559898138046265,0.4345749616622925,1.3340314626693726,0.01,0.7,1e-06,0.2,10.0,2.0,64.0,[?.1.1.1],18.0,771.3753958999878,
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_134,0.3049566447734833,1.5902477502822876,0.3056351542472839,1.442900776863098,0.05,0.2,1e-06,0.2,10.0,2.0,64.0,[?.1.1.1],15.0,738.2690579000046,
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_135,0.2024822980165481,1.6817742586135864,0.2687042355537414,1.4593671560287476,0.05,0.3,1e-06,0.2,10.0,2.0,64.0,[?.1.1.1],8.0,610.2116673000273,
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_136,0.2490253746509552,1.616382360458374,0.2973575294017792,1.417952060699463,0.05,0.4,1e-06,0.2,10.0,2.0,64.0,[?.1.1.1],12.0,903.8614231999964,
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_137,0.2036757171154022,1.7129085063934326,0.2782553434371948,1.4381462335586548,0.05,0.5,1e-06,0.2,10.0,2.0,64.0,[?.1.1.1],5.0,518.1153520999942,
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_138,0.1888774037361145,1.7195721864700315,0.2088506817817688,1.464668869972229,0.05,0.6,1e-06,0.2,10.0,2.0,64.0,[?.1.1.1],5.0,479.2086106000352,
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_139,0.1829898953437805,1.7504342794418335,0.2750716209411621,1.4757986068725586,0.05,0.7,1e-06,0.2,10.0,2.0,64.0,[?.1.1.1],4.0,483.2896700000274,
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_140,0.6250298619270325,1.00621497631073,0.5596943497657776,1.2556724548339844,0.0001,0.2,1e-06,0.2,10.0,5.0,16.0,[?.1.1.1],21.0,765.9478631000384,
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_141,0.526056170463562,1.265976071357727,0.4762814342975616,1.2299975156784058,0.0001,0.2,1e-06,0.2,10.0,2.0,16.0,[?.1.1.1],12.0,603.1397649999708,
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_142,0.6384755969047546,0.9929078221321106,0.5730658769607544,1.1472240686416626,0.0001,0.1,1e-05,0.1,10.0,5.0,32.0,[2.1.1.1],22.0,789.2037436999963,
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_143,0.4387779533863067,1.4394562244415283,0.4514485895633697,1.2613883018493652,0.0001,0.1,1e-05,0.1,10.0,2.0,32.0,[2.1.1.1],7.0,409.9742519999854,
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_144,0.6384755969047546,0.9929078221321106,0.5730658769607544,1.1472240686416626,0.0001,0.1,1e-05,0.1,10.0,5.0,32.0,[2.1.1.1],22.0,767.102227299998,
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_145,0.4387779533863067,1.4394562244415283,0.4514485895633697,1.2613883018493652,0.0001,0.1,1e-05,0.1,10.0,2.0,32.0,[2.1.1.1],7.0,396.0988134999934,
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_146,0.6249502897262573,1.0101706981658936,0.5584208965301514,1.2254918813705444,0.0001,0.1,1e-06,0.1,10.0,5.0,32.0,[2.1.1.1],15.0,579.688389500021,
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_147,0.3806985318660736,1.5059616565704346,0.3928685188293457,1.3420475721359253,0.0001,0.1,1e-06,0.1,10.0,2.0,32.0,[2.1.1.1],8.0,417.4281304999895,
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_148,0.4747394323348999,1.3595993518829346,0.5682903528213501,1.1402091979980469,0.0001,0.1,1e-07,0.1,10.0,5.0,32.0,[2.1.1.1],6.0,372.6501252000162,
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_149,0.5209642648696899,1.2733378410339355,0.5097103118896484,1.1717956066131592,0.0001,0.1,1e-07,0.1,10.0,2.0,32.0,[2.1.1.1],8.0,410.6441230999772,
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_150,0.6063330173492432,1.0471181869506836,0.5752944946289062,1.1922169923782349,0.0001,0.1,1e-05,0.2,10.0,5.0,32.0,[2.1.1.1],16.0,597.4300823000085,
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_151,0.5204073786735535,1.2608312368392944,0.4934734106063843,1.175606608390808,0.0001,0.1,1e-05,0.2,10.0,2.0,32.0,[2.1.1.1],7.0,397.637945399998,
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_152,0.5645636320114136,1.1667462587356567,0.540910542011261,1.1349390745162964,0.0001,0.1,1e-06,0.2,10.0,5.0,32.0,[2.1.1.1],9.0,434.6958821000008,
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_153,0.2090062797069549,1.8007043600082395,0.1693728119134903,1.4949920177459717,0.0001,0.1,1e-06,0.2,10.0,2.0,32.0,[2.1.1.1],1.0,261.5599507000006,
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_154,0.5750656127929688,1.1434675455093384,0.5791149139404297,1.1704410314559937,0.0001,0.1,1e-07,0.2,10.0,5.0,32.0,[2.1.1.1],9.0,441.162260800018,
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_155,0.4468931555747986,1.416931390762329,0.5167143940925598,1.1966922283172607,0.0001,0.1,1e-07,0.2,10.0,2.0,32.0,[2.1.1.1],10.0,454.88064400001895,
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_156,0.5989338755607605,1.0847501754760742,0.5307226777076721,1.198395609855652,0.0001,0.1,1e-05,0.3,10.0,5.0,32.0,[2.1.1.1],16.0,626.163956000004,
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_157,0.539104163646698,1.1836820840835571,0.4941101670265198,1.3237415552139282,0.0001,0.1,1e-05,0.3,10.0,2.0,32.0,[2.1.1.1],12.0,519.5794861000031,
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_158,0.6228817105293274,1.021220326423645,0.5517351031303406,1.140328049659729,0.0001,0.1,1e-06,0.3,10.0,5.0,32.0,[2.1.1.1],17.0,693.070818600012,
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_159,0.5423661470413208,1.2173655033111572,0.4727793633937835,1.2379674911499023,0.0001,0.1,1e-06,0.3,10.0,2.0,32.0,[2.1.1.1],8.0,441.8231890999887,
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_160,0.5230328440666199,1.26923406124115,0.4912448227405548,1.2185169458389282,0.0001,0.1,1e-07,0.3,10.0,5.0,32.0,[2.1.1.1],6.0,375.6890188000107,
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_161,0.4604184925556183,1.3550519943237305,0.4676854610443115,1.2719602584838867,0.0001,0.1,1e-07,0.3,10.0,2.0,32.0,[2.1.1.1],8.0,481.3577388999984,
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_162,0.5784071683883667,1.13063645362854,0.5651066303253174,1.2124801874160769,0.0001,0.1,1e-05,0.4,10.0,5.0,32.0,[2.1.1.1],11.0,514.2693298000086,
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_163,0.5155541300773621,1.232237458229065,0.5068449378013611,1.2823832035064695,0.0001,0.1,1e-05,0.4,10.0,2.0,32.0,[2.1.1.1],15.0,596.4969313000038,
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_164,0.6199379563331604,1.0198068618774414,0.5472779273986816,1.2643307447433472,0.0001,0.1,1e-06,0.4,10.0,5.0,32.0,[2.1.1.1],13.0,540.2082066999865,
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_165,0.531943678855896,1.242276668548584,0.5361350178718567,1.1679644584655762,0.0001,0.1,1e-06,0.4,10.0,2.0,32.0,[2.1.1.1],9.0,535.0775377999817,
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_166,0.4583499133586883,1.4126670360565186,0.5367717146873474,1.2046080827713013,0.0001,0.1,1e-07,0.4,10.0,5.0,32.0,[2.1.1.1],5.0,393.6878536000149,
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_167,0.524385392665863,1.254819631576538,0.4966571033000946,1.2488000392913818,0.0001,0.1,1e-07,0.4,10.0,2.0,32.0,[2.1.1.1],6.0,394.5131598000007,
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_168,0.5792027711868286,1.1133025884628296,0.5654250383377075,1.1889729499816897,0.0001,0.1,1e-05,0.5,10.0,5.0,32.0,[2.1.1.1],11.0,506.13018780000857,
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_169,0.5486514568328857,1.1882346868515017,0.5065265893936157,1.251860499382019,0.0001,0.1,1e-05,0.5,10.0,2.0,32.0,[2.1.1.1],8.0,520.7329796999984,
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_170,0.6090381145477295,1.039749264717102,0.5845271944999695,1.297842264175415,0.0001,0.1,1e-06,0.5,10.0,5.0,32.0,[2.1.1.1],16.0,699.4940765999781,
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_171,0.5644044876098633,1.1598093509674072,0.5052530765533447,1.244684815406799,0.0001,0.1,1e-06,0.5,10.0,2.0,32.0,[2.1.1.1],11.0,548.7473794000107,
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_172,0.6301217079162598,0.9980400204658508,0.5873925685882568,1.1357402801513672,0.0001,0.1,1e-07,0.5,10.0,5.0,32.0,[2.1.1.1],19.0,742.8017003000132,
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_173,0.4404487311840057,1.3705335855484009,0.4212034344673157,1.4182627201080322,0.0001,0.1,1e-07,0.5,10.0,2.0,32.0,[2.1.1.1],8.0,455.74209029998747,
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_174,0.6255071759223938,1.0211862325668335,0.585163950920105,1.139254093170166,0.0001,0.2,1e-05,0.1,10.0,5.0,32.0,[2.1.1.1],17.0,850.7221693999891,
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_175,0.3923144340515136,1.4906331300735474,0.4154727756977081,1.3131890296936035,0.0001,0.2,1e-05,0.1,10.0,2.0,32.0,[2.1.1.1],8.0,523.6476162000035,
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_177,0.6168350577354431,1.039970636367798,0.5444126129150391,1.1834853887557983,0.0001,0.2,1e-05,0.1,10.0,5.0,32.0,[2.1.1.1],13.0,509.6220117000048,
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_178,0.5578009486198425,1.1771444082260132,0.5062082409858704,1.2183315753936768,0.0001,0.2,1e-05,0.1,10.0,2.0,32.0,[2.1.1.1],16.0,595.2402046000061,
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_179,0.5467419624328613,1.1886515617370603,0.4673670828342438,1.3209856748580933,0.0001,0.2,1e-06,0.1,10.0,5.0,32.0,[2.1.1.1],12.0,510.76472239999566,
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_180,0.2051078081130981,1.7431427240371704,0.2362304925918579,1.4751471281051636,0.0001,0.2,1e-06,0.1,10.0,2.0,32.0,[2.1.1.1],2.0,284.81183880000026,
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_181,0.5016310214996338,1.3097509145736694,0.4985673427581787,1.2348629236221311,0.0001,0.2,1e-07,0.1,10.0,5.0,32.0,[2.1.1.1],8.0,483.1955568999984,
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_182,0.4192855358123779,1.442928910255432,0.3594396710395813,1.416730880737305,0.0001,0.2,1e-07,0.1,10.0,2.0,32.0,[2.1.1.1],10.0,512.1568665000086,
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_183,0.208290234208107,1.7973915338516235,0.172238141298294,1.5185633897781372,0.0001,0.2,1e-05,0.2,10.0,5.0,32.0,[2.1.1.1],1.0,361.33302309998544,
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_184,0.3897684812545776,1.482988953590393,0.3705826103687286,1.3439462184906006,0.0001,0.2,1e-05,0.2,10.0,2.0,32.0,[2.1.1.1],12.0,768.4681801999977,
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_185,0.5947171449661255,1.0853877067565918,0.5256288051605225,1.2055072784423828,0.0001,0.2,1e-06,0.2,10.0,5.0,32.0,[2.1.1.1],19.0,1014.6483974999863,
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_186,0.3476012349128723,1.5427675247192385,0.4212034344673157,1.3000969886779783,0.0001,0.2,1e-06,0.2,10.0,2.0,32.0,[2.1.1.1],6.0,502.9902318000095,
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_187,0.4646352231502533,1.3916637897491455,0.5313594341278076,1.2160027027130127,0.0001,0.2,1e-07,0.2,10.0,5.0,32.0,[2.1.1.1],6.0,475.72734909999417,
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_188,0.5955923199653625,1.0650722980499268,0.5507799983024597,1.170422911643982,0.0001,0.2,1e-07,0.2,10.0,2.0,32.0,[2.1.1.1],12.0,697.5469874999835,
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_189,0.5976608991622925,1.0763596296310425,0.556829035282135,1.1483995914459229,0.0001,0.2,1e-05,0.3,10.0,5.0,32.0,[2.1.1.1],17.0,814.5547083000129,
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_190,0.4398122429847717,1.4194360971450806,0.4183381199836731,1.319293975830078,0.0001,0.2,1e-05,0.3,10.0,2.0,32.0,[2.1.1.1],10.0,589.2700028000108,
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_191,0.6058557033538818,1.0509812831878662,0.5982171297073364,1.2044473886489868,0.0001,0.2,1e-06,0.3,10.0,5.0,32.0,[2.1.1.1],13.0,662.4837093000242,
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_192,0.4157052934169769,1.460074782371521,0.3775867521762848,1.400486707687378,0.0001,0.2,1e-06,0.3,10.0,2.0,32.0,[2.1.1.1],11.0,561.4053920999868,
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_193,0.5154745578765869,1.192162275314331,0.4931550323963165,1.3752427101135254,0.0001,0.2,1e-07,0.3,10.0,5.0,32.0,[2.1.1.1],12.0,573.9640424000099,
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_194,0.2143368571996688,1.8004275560379028,0.2763451039791107,1.506406307220459,0.0001,0.2,1e-07,0.3,10.0,2.0,32.0,[2.1.1.1],1.0,329.85128810000606,
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_195,0.6006842255592346,1.050285816192627,0.5737026333808899,1.2921967506408691,0.0001,0.2,1e-05,0.4,10.0,5.0,32.0,[2.1.1.1],15.0,692.4550115999882,
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_196,0.4404487311840057,1.431665301322937,0.4839223325252533,1.1958872079849243,0.0001,0.2,1e-05,0.4,10.0,2.0,32.0,[2.1.1.1],6.0,432.75332289998187,
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_197,0.6056965589523315,1.0520007610321045,0.5491881370544434,1.1912615299224854,0.0001,0.2,1e-06,0.4,10.0,5.0,32.0,[2.1.1.1],15.0,679.9034635999997,
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_198,0.2339883893728256,1.7063932418823242,0.2788920700550079,1.4712547063827517,0.0001,0.2,1e-06,0.4,10.0,2.0,32.0,[2.1.1.1],3.0,404.8597818999842,
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_199,0.5776115655899048,1.116959810256958,0.5418656468391418,1.1203880310058594,0.0001,0.2,1e-07,0.4,10.0,5.0,32.0,[2.1.1.1],13.0,683.6556448999909,
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_200,0.4601002335548401,1.379821538925171,0.469914048910141,1.2484482526779177,0.0001,0.2,1e-07,0.4,10.0,2.0,32.0,[2.1.1.1],8.0,521.3511331999907,
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_201,0.6211313605308533,1.012193202972412,0.5354982614517212,1.133264660835266,0.0001,0.2,1e-05,0.5,10.0,5.0,32.0,[2.1.1.1],19.0,852.5162406000018,
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_202,0.5388654470443726,1.200000882148743,0.5097103118896484,1.2627133131027222,0.0001,0.2,1e-05,0.5,10.0,2.0,32.0,[2.1.1.1],15.0,869.4229472999868,
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_203,0.6317924857139587,0.997888207435608,0.570518970489502,1.1522424221038818,0.0001,0.2,1e-06,0.5,10.0,5.0,32.0,[2.1.1.1],22.0,984.4013124000048,
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_204,0.2168032526969909,1.8210408687591555,0.2753899991512298,1.4233046770095823,0.0001,0.2,1e-06,0.5,10.0,2.0,32.0,[2.1.1.1],1.0,322.1416179999942,
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_205,0.6346566677093506,0.9928735494613647,0.6017192006111145,1.101077437400818,0.0001,0.2,1e-07,0.5,10.0,5.0,32.0,[2.1.1.1],22.0,914.0058467999916,
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_206,0.3641498982906341,1.5439019203186035,0.3412925899028778,1.4834147691726685,0.0001,0.2,1e-07,0.5,10.0,2.0,32.0,[2.1.1.1],5.0,410.46962260000873,
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_207,0.5992521047592163,1.075392246246338,0.5135307312011719,1.200297474861145,0.0001,0.3,1e-05,0.1,10.0,5.0,32.0,[2.1.1.1],19.0,1047.6312633000198,
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_208,0.4838889241218567,1.326227068901062,0.5055714845657349,1.2238776683807373,0.0001,0.3,1e-05,0.1,10.0,2.0,32.0,[2.1.1.1],11.0,1345.2855992999976,
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_210,0.4242978692054748,1.4665231704711914,0.4743712246417999,1.236661076545715,0.0001,0.3,1e-05,0.1,10.0,5.0,32.0,[2.1.1.1],6.0,619.4748954000534,
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_211,0.2404328137636184,1.6747969388961792,0.3524355292320251,1.3767234086990356,0.0001,0.3,1e-05,0.1,10.0,2.0,32.0,[2.1.1.1],4.0,446.8450718999957,
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_212,0.5815896391868591,1.1177573204040527,0.503342866897583,1.1948750019073486,0.0001,0.3,1e-06,0.1,10.0,5.0,32.0,[2.1.1.1],17.0,861.9410868000123,
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_213,0.2066990286111831,1.816617131233216,0.1849729418754577,1.5100364685058594,0.0001,0.3,1e-06,0.1,10.0,2.0,32.0,[2.1.1.1],1.0,351.09537110000383,
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_214,0.5506404638290405,1.1932222843170166,0.5224450826644897,1.2110761404037476,0.0001,0.3,1e-07,0.1,10.0,5.0,32.0,[2.1.1.1],13.0,718.6092944999691,
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_215,0.2007319629192352,1.7381718158721924,0.2531041204929352,1.4562526941299438,0.0001,0.3,1e-07,0.1,10.0,2.0,32.0,[2.1.1.1],2.0,379.683727900032,
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_216,0.5985360741615295,1.0792475938796997,0.5415472984313965,1.2202870845794678,0.0001,0.3,1e-05,0.2,10.0,5.0,32.0,[2.1.1.1],13.0,686.2538079000078,
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_217,0.4030551314353943,1.4668244123458862,0.4145176708698272,1.311751127243042,0.0001,0.3,1e-05,0.2,10.0,2.0,32.0,[2.1.1.1],9.0,612.0034368000343,
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_218,0.4042485356330871,1.453981876373291,0.479465126991272,1.2568461894989014,0.0001,0.3,1e-06,0.2,10.0,5.0,32.0,[2.1.1.1],6.0,447.58081740001217,
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_219,0.2097223401069641,1.822605967521668,0.1696911752223968,1.460969090461731,0.0001,0.3,1e-06,0.2,10.0,2.0,32.0,[2.1.1.1],1.0,264.5567175000324,
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_220,0.547935426235199,1.1934431791305542,0.5154409408569336,1.1898761987686155,0.0001,0.3,1e-07,0.2,10.0,5.0,32.0,[2.1.1.1],14.0,603.283551600005,
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_221,0.3922348618507385,1.4870904684066772,0.4078319072723388,1.3213655948638916,0.0001,0.3,1e-07,0.2,10.0,2.0,32.0,[2.1.1.1],14.0,583.9330243000295,
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_222,0.644124448299408,0.9599327445030212,0.5756128430366516,1.205244779586792,0.0001,0.3,1e-05,0.3,10.0,5.0,32.0,[2.1.1.1],32.0,1119.121961399971,
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_223,0.3554777503013611,1.5497303009033203,0.345431387424469,1.4377539157867432,0.0001,0.3,1e-05,0.3,10.0,2.0,32.0,[2.1.1.1],6.0,420.3812555999612,
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_224,0.564245343208313,1.1535743474960327,0.504616379737854,1.2327438592910769,0.0001,0.3,1e-06,0.3,10.0,5.0,32.0,[2.1.1.1],23.0,843.6267758000176,
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_225,0.1995385438203811,1.8123852014541624,0.1747851073741912,1.4791221618652344,0.0001,0.3,1e-06,0.3,10.0,2.0,32.0,[2.1.1.1],1.0,307.4213100000052,
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_226,0.5628928542137146,1.1604173183441162,0.5186246633529663,1.253408908843994,0.0001,0.3,1e-07,0.3,10.0,5.0,32.0,[2.1.1.1],18.0,744.5169042999623,
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_227,0.462805300951004,1.3642187118530271,0.4138809442520141,1.333659291267395,0.0001,0.3,1e-07,0.3,10.0,2.0,32.0,[2.1.1.1],13.0,596.0968954000273,
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_228,0.6193810105323792,1.007699489593506,0.5631964206695557,1.1941204071044922,0.0001,0.3,1e-05,0.4,10.0,5.0,32.0,[2.1.1.1],24.0,999.3006246000296,
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_229,0.5212824940681458,1.2573460340499878,0.4893346130847931,1.2298320531845093,0.0001,0.3,1e-05,0.4,10.0,2.0,32.0,[2.1.1.1],10.0,579.6920996999834,
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_230,0.5031426548957825,1.238564133644104,0.4867876470088959,1.3520170450210571,0.0001,0.3,1e-06,0.4,10.0,5.0,32.0,[2.1.1.1],11.0,588.5939509999589,
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_231,0.371230810880661,1.5388147830963137,0.4361668229103088,1.2966923713684082,0.0001,0.3,1e-06,0.4,10.0,2.0,32.0,[2.1.1.1],7.0,555.9121849000221,
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_232,0.5448325276374817,1.1794694662094116,0.5202164649963379,1.345758318901062,0.0001,0.3,1e-07,0.4,10.0,5.0,32.0,[2.1.1.1],12.0,675.2389662999776,
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_233,0.4773649573326111,1.330825686454773,0.4877427518367767,1.2545483112335205,0.0001,0.3,1e-07,0.4,10.0,2.0,32.0,[2.1.1.1],12.0,650.8091340999817,
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_234,0.5830217003822327,1.104518175125122,0.5822986364364624,1.214066505432129,0.0001,0.3,1e-05,0.5,10.0,5.0,32.0,[2.1.1.1],16.0,742.3282658000244,
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_235,0.4714774489402771,1.3564481735229492,0.4568608701229095,1.2387899160385132,0.0001,0.3,1e-05,0.5,10.0,2.0,32.0,[2.1.1.1],18.0,785.0891625000513,
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_236,0.5593125820159912,1.1747732162475586,0.5676535964012146,1.166750431060791,0.0001,0.3,1e-06,0.5,10.0,5.0,32.0,[2.1.1.1],13.0,783.6560349999927,
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_237,0.2004932761192321,1.8261563777923584,0.2687042355537414,1.4665416479110718,0.0001,0.3,1e-06,0.5,10.0,2.0,32.0,[2.1.1.1],1.0,362.6515799000045,
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_238,0.6016389727592468,1.0630074739456177,0.5663801431655884,1.1536401510238647,0.0001,0.3,1e-07,0.5,10.0,5.0,32.0,[2.1.1.1],18.0,905.8106149000232,
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_239,0.2043917626142501,1.820860743522644,0.1859280467033386,1.4922937154769895,0.0001,0.3,1e-07,0.5,10.0,2.0,32.0,[2.1.1.1],1.0,350.216295899998,
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_240,0.546662449836731,1.178497552871704,0.5141674876213074,1.258025050163269,0.0001,0.4,1e-05,0.1,10.0,5.0,32.0,[2.1.1.1],17.0,836.6529100000043,
