name,type,diretorio,accuracy,loss,val_accuracy,val_loss,l2,dropout,min_lr,factor,patience,patienceReduce,batch_size,epoch,time,seed
AffectnetBalanced,best,models/tests/AffectnetBalanced/AffectnetBalanced_24,0.6673441529273987,0.8036698698997498,0.6998916864395142,0.7558508515357971,0.0001,0.5,1e-07,0.5,10,5,32,53,3938.547858776001,6743.0
AffectnetBalanced,best,models/tests/AffectnetBalanced/AffectnetBalanced_25,0.5996612310409546,0.9238736033439636,0.629469096660614,0.8779841661453247,0.0001,0.6,1e-07,0.1,10,5,32,24,2133.1390483060004,6743.0
AffectnetBalanced,best,models/tests/AffectnetBalanced/AffectnetBalanced_26,0.647357702255249,0.8429325222969055,0.6801191568374634,0.7754514813423157,0.0001,0.6,1e-07,0.2,10,5,32,51,3804.309729659,6743.0
AffectnetBalanced,best,models/tests/AffectnetBalanced/AffectnetBalanced_27,0.6327235698699951,0.8667270541191101,0.661700963973999,0.8130144476890564,0.0001,0.6,1e-07,0.3,10,5,32,35,2849.6421921200017,6743.0
AffectnetBalanced,best,models/tests/AffectnetBalanced/AffectnetBalanced_28,0.6472222208976746,0.8399578928947449,0.6768689155578613,0.7685431838035583,0.0001,0.6,1e-07,0.4,10,5,32,43,3327.064479727,6743.0
AffectnetBalanced,best,models/tests/AffectnetBalanced/AffectnetBalanced_29,0.5911924242973328,0.9588204622268676,0.6302816867828369,0.875702440738678,0.0001,0.6,1e-07,0.5,10,5,32,20,1898.5137055999985,6743.0
AffectnetBalanced,best,models/tests/AffectnetBalanced/AffectnetBalanced_30,0.5291327834129333,1.0708532333374023,0.5406283736228943,1.119668960571289,0.0001,0.7,1e-07,0.1,10,5,32,16,1652.1762297480018,6743.0
AffectnetBalanced,best,models/tests/AffectnetBalanced/AffectnetBalanced_31,0.5697154402732849,0.999029815196991,0.6056337952613831,0.9189085960388184,0.0001,0.7,1e-07,0.2,10,5,32,21,1965.9235996009995,6743.0
AffectnetBalanced,best,models/tests/AffectnetBalanced/AffectnetBalanced_32,0.6499999761581421,0.8456573486328125,0.6774106025695801,0.7857229709625244,0.0001,0.7,1e-07,0.3,10,5,32,55,4503.491673460001,6743.0
AffectnetBalanced,best,models/tests/AffectnetBalanced/AffectnetBalanced_33,0.6304200291633606,0.8620678186416626,0.6744312047958374,0.7865429520606995,0.0001,0.7,1e-07,0.4,10,5,32,51,3862.264588453996,6743.0
AffectnetBalanced,best,models/tests/AffectnetBalanced/AffectnetBalanced_34,0.3748644888401031,1.3106143474578855,0.4182015061378479,1.2690837383270264,0.0001,0.7,1e-07,0.5,10,5,32,6,1057.8816788969998,6743.0
AffectnetBalanced,best,models/tests/AffectnetBalanced/AffectnetBalanced_35,0.266463428735733,1.518869400024414,0.25,1.4535980224609375,0.0001,0.8,1e-07,0.1,10,5,32,1,742.7576378759986,6743.0
AffectnetBalanced,best,models/tests/AffectnetBalanced/AffectnetBalanced_36,0.2939701974391937,1.438651204109192,0.265709638595581,1.438526272773743,0.0001,0.8,1e-07,0.2,10,5,32,2,806.1417008950011,6743.0
AffectnetBalanced,best,models/tests/AffectnetBalanced/AffectnetBalanced_37,0.2657859027385711,1.5210164785385132,0.25,1.4470442533493042,0.0001,0.8,1e-07,0.3,10,5,32,1,742.1899286929984,6743.0
AffectnetBalanced,best,models/tests/AffectnetBalanced/AffectnetBalanced_38,0.2694444358348846,1.5209548473358154,0.25,1.4516493082046509,0.0001,0.8,1e-07,0.4,10,5,32,1,744.3536843059992,6743.0
AffectnetBalanced,best,models/tests/AffectnetBalanced/AffectnetBalanced_39,0.2693766951560974,1.5222079753875732,0.25,1.4519827365875244,0.0001,0.8,1e-07,0.5,10,5,32,1,744.7891652809994,6743.0
AffectnetBalanced,best,models/tests/AffectnetBalanced/AffectnetBalanced_40,0.7114498615264893,0.7681823968887329,0.6977248191833496,0.8009980916976929,0.001,0.1,1e-07,0.1,10,5,32,27,2406.302775545002,6743.0
AffectnetBalanced,best,models/tests/AffectnetBalanced/AffectnetBalanced_41,0.7189024686813354,0.7526252865791321,0.7212892770767212,0.7565402388572693,0.001,0.1,1e-07,0.2,10,5,32,27,2413.309357846003,6743.0
AffectnetBalanced,best,models/tests/AffectnetBalanced/AffectnetBalanced_42,0.7432249188423157,0.6950014233589172,0.7321234941482544,0.7421159744262695,0.001,0.1,1e-07,0.3,10,5,32,49,3810.9246123590056,6743.0
AffectnetBalanced,best,models/tests/AffectnetBalanced/AffectnetBalanced_43,0.7098916172981262,0.7717240452766418,0.7101841568946838,0.7683538794517517,0.001,0.1,1e-07,0.4,10,5,32,27,2427.923427513997,6743.0
AffectnetBalanced,best,models/tests/AffectnetBalanced/AffectnetBalanced_44,0.7342818379402161,0.7154422998428345,0.7345612049102783,0.723137617111206,0.001,0.1,1e-07,0.5,10,5,32,47,3291.4641546330004,6743.0
AffectnetBalanced,best,models/tests/AffectnetBalanced/AffectnetBalanced_45,0.7122628688812256,0.7627267837524414,0.7147887349128723,0.7744261026382446,0.001,0.2,1e-07,0.1,10,5,32,39,2699.959543507,6743.0
AffectnetBalanced,best,models/tests/AffectnetBalanced/AffectnetBalanced_46,0.7287940382957458,0.726586103439331,0.7307692170143127,0.7328613996505737,0.001,0.2,1e-07,0.2,10,5,32,43,2913.692449233,6743.0
AffectnetBalanced,best,models/tests/AffectnetBalanced/AffectnetBalanced_47,0.7006775140762329,0.7837750315666199,0.6988082528114319,0.8087804913520813,0.001,0.2,1e-07,0.3,10,5,32,26,2019.467220313,6743.0
AffectnetBalanced,best,models/tests/AffectnetBalanced/AffectnetBalanced_48,0.7354335784912109,0.7023043036460876,0.737540602684021,0.7180977463722229,0.001,0.2,1e-07,0.4,10,5,32,54,3634.493720436,6743.0
AffectnetBalanced,best,models/tests/AffectnetBalanced/AffectnetBalanced_49,0.7366530895233154,0.7045995593070984,0.7445828914642334,0.7084780931472778,0.001,0.2,1e-07,0.5,10,5,32,53,3788.053736591,6743.0
AffectnetBalanced,best,models/tests/AffectnetBalanced/AffectnetBalanced_50,0.6876693964004517,0.8136006593704224,0.7047670483589172,0.7917348146438599,0.001,0.3,1e-07,0.1,10,5,32,27,2296.521218812002,6743.0
AffectnetBalanced,best,models/tests/AffectnetBalanced/AffectnetBalanced_51,0.6974254846572876,0.8055324554443359,0.7039545178413391,0.7915504574775696,0.001,0.3,1e-07,0.2,10,5,32,27,2252.3842592289984,6743.0
AffectnetBalanced,best,models/tests/AffectnetBalanced/AffectnetBalanced_52,0.7112466096878052,0.7489362359046936,0.710455060005188,0.7698870301246643,0.001,0.3,1e-07,0.3,10,5,32,53,3825.581912913003,6743.0
AffectnetBalanced,best,models/tests/AffectnetBalanced/AffectnetBalanced_53,0.714363157749176,0.7491925954818726,0.7332069277763367,0.7100517749786377,0.001,0.3,1e-07,0.4,10,5,32,51,3689.746281444997,6743.0
AffectnetBalanced,best,models/tests/AffectnetBalanced/AffectnetBalanced_54,0.7179539203643799,0.7362306118011475,0.7153304219245911,0.7425057888031006,0.001,0.3,1e-07,0.5,10,5,32,50,3470.5094318630004,6743.0
AffectnetBalanced,best,models/tests/AffectnetBalanced/AffectnetBalanced_55,0.6481029987335205,0.8940302729606628,0.6820151805877686,0.8391013145446777,0.001,0.4,1e-07,0.1,10,5,32,20,1745.7790275910006,6743.0
AffectnetBalanced,best,models/tests/AffectnetBalanced/AffectnetBalanced_56,0.6456639766693115,0.8952016234397888,0.6812025904655457,0.8136408925056458,0.001,0.4,1e-07,0.2,10,5,32,20,1736.608822493,6743.0
AffectnetBalanced,best,models/tests/AffectnetBalanced/AffectnetBalanced_57,0.6827913522720337,0.8099822402000427,0.7012459635734558,0.7874619364738464,0.001,0.4,1e-07,0.3,10,5,32,35,2601.902782826,6743.0
AffectnetBalanced,best,models/tests/AffectnetBalanced/AffectnetBalanced_58,0.6805555820465088,0.809975266456604,0.7115384340286255,0.7625669836997986,0.001,0.4,1e-07,0.4,10,5,32,37,2746.504877369,6743.0
AffectnetBalanced,best,models/tests/AffectnetBalanced/AffectnetBalanced_59,0.7044715285301208,0.7635247707366943,0.7199349999427795,0.7367357611656189,0.001,0.4,1e-07,0.5,10,5,32,52,3591.096705688,6743.0
AffectnetBalanced,best,models/tests/AffectnetBalanced/AffectnetBalanced_60,0.6654471755027771,0.8461245894432068,0.6925785541534424,0.8083585500717163,0.001,0.5,1e-07,0.1,10,5,32,35,2615.7668834429987,6743.0
AffectnetBalanced,best,models/tests/AffectnetBalanced/AffectnetBalanced_61,0.6609078645706177,0.8532503843307495,0.6733477711677551,0.8306239247322083,0.001,0.5,1e-07,0.2,10,5,32,31,2395.9575775099984,6743.0
AffectnetBalanced,best,models/tests/AffectnetBalanced/AffectnetBalanced_62,0.6319105625152588,0.9093595147132874,0.6635969877243042,0.8306681513786316,0.001,0.5,1e-07,0.3,10,5,32,21,1817.913007744999,6743.0
AffectnetBalanced,best,models/tests/AffectnetBalanced/AffectnetBalanced_63,0.674119234085083,0.832112193107605,0.6977248191833496,0.7734174728393555,0.001,0.5,1e-07,0.4,10,5,32,39,2868.5712996539987,6743.0
