name,type,diretorio,accuracy,loss,val_accuracy,val_loss,l2,dropout,min_lr,factor,patience,patienceReduce,batch_size,epoch,time
AffectnetReduced,best,models/tests/AffectnetReduced/AffectnetReduced_0,0.6557800769805908,0.773461639881134,0.6151315569877625,1.1210323572158813,0.0001,0.1,1e-06,0.2,10,5,32,25,543.9463550999644
AffectnetReduced,last,models/tests/AffectnetReduced/AffectnetReduced_0,0.665883481502533,0.7509133219718933,0.6217105388641357,1.1836256980895996,0.0001,0.1,1e-06,0.2,10,5,32,35,543.9463550999644
