name,type,diretorio,accuracy,loss,val_accuracy,val_loss,l2,dropout,min_lr,factor,patience,patienceReduce,batch_size,epoch,time,seed
Fer2013Balanced,last,models/tests/Fer2013Balanced/Fer2013Balanced_76,0.6427192091941833,0.8954631090164185,0.7109737396240234,0.7423281073570251,0.001,0.8,1e-07,0.2,10,5,32,139,4595.8787766999885,
Fer2013Balanced,last,models/tests/Fer2013Balanced/Fer2013Balanced_77,0.6346562504768372,0.9067957997322084,0.703438937664032,0.7553328275680542,0.001,0.8,1e-07,0.3,10,5,32,123,4058.003980499998,
Fer2013Balanced,last,models/tests/Fer2013Balanced/Fer2013Balanced_78,0.6388084292411804,0.904287040233612,0.7103941440582275,0.7525445818901062,0.001,0.8,1e-07,0.4,10,5,32,127,4192.123963799997,
Fer2013Balanced,last,models/tests/Fer2013Balanced/Fer2013Balanced_79,0.6462437510490417,0.8834776878356934,0.7092349529266357,0.7358924150466919,0.001,0.8,1e-07,0.5,10,5,32,121,3989.9068378999946,
Fer2013Balanced,last,models/tests/Fer2013Balanced/Fer2013Balanced_80,0.7444959282875061,0.7113100290298462,0.776275098323822,0.6330863237380981,0.005,0.1,1e-07,0.1,10,5,32,95,3128.215521200007,
Fer2013Balanced,last,models/tests/Fer2013Balanced/Fer2013Balanced_81,0.7493723630905151,0.7076594829559326,0.7751159071922302,0.6308525800704956,0.005,0.1,1e-07,0.2,10,5,32,89,2931.3032953000074,
Fer2013Balanced,last,models/tests/Fer2013Balanced/Fer2013Balanced_82,0.754683256149292,0.6871734261512756,0.7785934805870056,0.6220808029174805,0.005,0.1,1e-07,0.3,10,5,32,104,3435.397652200001,
Fer2013Balanced,last,models/tests/Fer2013Balanced/Fer2013Balanced_83,0.7616840600967407,0.6667316555976868,0.7830370664596558,0.6062901616096497,0.005,0.1,1e-07,0.4,10,5,32,104,3427.950492799995,
Fer2013Balanced,last,models/tests/Fer2013Balanced/Fer2013Balanced_84,0.7553109526634216,0.6784958839416504,0.7797527313232422,0.6188866496086121,0.005,0.1,1e-07,0.5,10,5,32,93,3056.3117002999934,
Fer2013Balanced,last,models/tests/Fer2013Balanced/Fer2013Balanced_85,0.7028293013572693,0.7941222190856934,0.7440108060836792,0.6953245401382446,0.005,0.2,1e-07,0.1,10,5,32,60,1969.8490546999965,
Fer2013Balanced,last,models/tests/Fer2013Balanced/Fer2013Balanced_86,0.7224314212799072,0.7570610046386719,0.7588871717453003,0.6589301228523254,0.005,0.2,1e-07,0.2,10,5,32,89,2920.8688756000047,
Fer2013Balanced,last,models/tests/Fer2013Balanced/Fer2013Balanced_87,0.7345982789993286,0.722640335559845,0.7741498947143555,0.6291255950927734,0.005,0.2,1e-07,0.3,10,5,32,89,2929.187480500012,
Fer2013Balanced,last,models/tests/Fer2013Balanced/Fer2013Balanced_88,0.7423232793807983,0.701512336730957,0.7782071232795715,0.6192445755004883,0.005,0.2,1e-07,0.4,10,5,32,104,3535.4210296999954,
Fer2013Balanced,last,models/tests/Fer2013Balanced/Fer2013Balanced_89,0.7422267198562622,0.6952701210975647,0.781105101108551,0.6050482988357544,0.005,0.2,1e-07,0.5,10,5,32,110,3613.495366399999,
Fer2013Balanced,last,models/tests/Fer2013Balanced/Fer2013Balanced_90,0.6999323964118958,0.7985749244689941,0.745169997215271,0.6974253058433533,0.005,0.3,1e-07,0.1,10,5,32,74,2435.029183400002,
Fer2013Balanced,last,models/tests/Fer2013Balanced/Fer2013Balanced_91,0.7103128433227539,0.7852168083190918,0.749806821346283,0.6905306577682495,0.005,0.3,1e-07,0.2,10,5,32,85,2807.848483300004,
Fer2013Balanced,last,models/tests/Fer2013Balanced/Fer2013Balanced_92,0.7120992541313171,0.7785829305648804,0.7523183822631836,0.6827676296234131,0.005,0.3,1e-07,0.3,10,5,32,59,1947.6727214999992,
Fer2013Balanced,last,models/tests/Fer2013Balanced/Fer2013Balanced_93,0.7207415699958801,0.7552993297576904,0.7586939930915833,0.6568325757980347,0.005,0.3,1e-07,0.4,10,5,32,89,3006.6880183999965,
Fer2013Balanced,last,models/tests/Fer2013Balanced/Fer2013Balanced_94,0.7280803322792053,0.7372120022773743,0.7677743434906006,0.6286554336547852,0.005,0.3,1e-07,0.5,10,5,32,115,3774.7454995000735,6743.0
Fer2013Balanced,last,models/tests/Fer2013Balanced/Fer2013Balanced_95,0.6799922585487366,0.8411614894866943,0.7302936911582947,0.7351006269454956,0.005,0.4,1e-07,0.1,10,5,32,81,2648.5858903999906,6743.0
Fer2013Balanced,last,models/tests/Fer2013Balanced/Fer2013Balanced_96,0.6867033839225769,0.8249576091766357,0.7403400540351868,0.7104923725128174,0.005,0.4,1e-07,0.2,10,5,32,71,2340.788748900057,6743.0
Fer2013Balanced,last,models/tests/Fer2013Balanced/Fer2013Balanced_97,0.6868965029716492,0.8218436241149902,0.7324188351631165,0.7152863144874573,0.005,0.4,1e-07,0.3,10,5,32,62,2027.577455100021,6743.0
Fer2013Balanced,last,models/tests/Fer2013Balanced/Fer2013Balanced_98,0.699353039264679,0.7895346283912659,0.7490339875221252,0.6737864017486572,0.005,0.4,1e-07,0.4,10,5,32,105,3439.36129130004,6743.0
Fer2013Balanced,last,models/tests/Fer2013Balanced/Fer2013Balanced_99,0.7014774084091187,0.784553587436676,0.7486476302146912,0.676154613494873,0.005,0.4,1e-07,0.5,10,5,32,105,3432.510203500045,6743.0
