name,type,diretorio,accuracy,loss,val_accuracy,val_loss,l2,dropout,min_lr,factor,patience,patienceReduce,batch_size,pesos,epoch,time,seed
AffectnetGray,last,models/tests/AffectnetGray/AffectnetGray_246,0.2236454784870147,1.6731743812561035,0.1782871633768081,1.5831565856933594,0.0001,0.4,1e-06,0.1,10.0,2.0,32.0,[2.1.1.1],12.0,289.2783752999967,
AffectnetGray,last,models/tests/AffectnetGray/AffectnetGray_247,0.3057522475719452,1.591496825218201,0.2215854823589325,1.7389123439788818,0.0001,0.4,1e-07,0.1,10.0,5.0,32.0,[2.1.1.1],11.0,264.07092139997985,
AffectnetGray,last,models/tests/AffectnetGray/AffectnetGray_248,0.2193491905927658,1.669000506401062,0.2018465399742126,1.6646844148635864,0.0001,0.4,1e-07,0.1,10.0,2.0,32.0,[2.1.1.1],13.0,294.9338921000017,
AffectnetGray,last,models/tests/AffectnetGray/AffectnetGray_249,0.6013206839561462,1.0499781370162964,0.5428207516670227,1.2295398712158203,0.0001,0.4,1e-05,0.2,10.0,5.0,32.0,[2.1.1.1],28.0,676.8278047000058,
AffectnetGray,last,models/tests/AffectnetGray/AffectnetGray_250,0.3517383933067322,1.5425474643707275,0.3390640020370483,1.4049811363220217,0.0001,0.4,1e-05,0.2,10.0,2.0,32.0,[2.1.1.1],13.0,319.3047249999945,
AffectnetGray,last,models/tests/AffectnetGray/AffectnetGray_251,0.598774790763855,1.0447624921798706,0.5596943497657776,1.505643010139465,0.0001,0.4,1e-06,0.2,10.0,5.0,32.0,[2.1.1.1],26.0,663.7207253999659,
AffectnetGray,last,models/tests/AffectnetGray/AffectnetGray_252,0.2210199683904647,1.6665139198303225,0.2008914351463318,1.712894082069397,0.0001,0.4,1e-06,0.2,10.0,2.0,32.0,[2.1.1.1],11.0,305.2323314000387,
AffectnetGray,last,models/tests/AffectnetGray/AffectnetGray_253,0.4988463819026947,1.2146862745285034,0.5208532214164734,1.6599886417388916,0.0001,0.4,1e-07,0.2,10.0,5.0,32.0,[2.1.1.1],15.0,405.6959184000152,
AffectnetGray,last,models/tests/AffectnetGray/AffectnetGray_254,0.2701089978218078,1.6339572668075562,0.1986628472805023,1.706454157829285,0.0001,0.4,1e-07,0.2,10.0,2.0,32.0,[2.1.1.1],12.0,323.0348975000088,
AffectnetGray,last,models/tests/AffectnetGray/AffectnetGray_255,0.5128490924835205,1.260426640510559,0.414836049079895,1.4368559122085571,0.0001,0.4,1e-05,0.3,10.0,5.0,32.0,[2.1.1.1],19.0,623.8430502000265,
AffectnetGray,last,models/tests/AffectnetGray/AffectnetGray_256,0.3866656124591827,1.4469465017318726,0.2371856123208999,2.763602495193481,0.0001,0.4,1e-05,0.3,10.0,2.0,32.0,[2.1.1.1],14.0,422.1596928000217,
AffectnetGray,last,models/tests/AffectnetGray/AffectnetGray_257,0.3368605375289917,1.5615017414093018,0.3158229887485504,1.595120906829834,0.0001,0.4,1e-06,0.3,10.0,5.0,32.0,[2.1.1.1],11.0,346.1286449999898,
AffectnetGray,last,models/tests/AffectnetGray/AffectnetGray_258,0.4179330170154571,1.450881004333496,0.4278891980648041,1.28941810131073,0.0001,0.4,1e-06,0.3,10.0,2.0,32.0,[2.1.1.1],28.0,864.3195960999583,
AffectnetGray,last,models/tests/AffectnetGray/AffectnetGray_259,0.5719627737998962,1.1059532165527344,0.5354982614517212,1.4579989910125732,0.0001,0.4,1e-07,0.3,10.0,5.0,32.0,[2.1.1.1],19.0,565.1776758999913,
AffectnetGray,last,models/tests/AffectnetGray/AffectnetGray_260,0.3148221671581268,1.5805480480194092,0.3196434378623962,1.4438658952713013,0.0001,0.4,1e-07,0.3,10.0,2.0,32.0,[2.1.1.1],22.0,533.5511400999967,
AffectnetGray,last,models/tests/AffectnetGray/AffectnetGray_261,0.6161190271377563,1.0275373458862305,0.5160776972770691,1.5224077701568604,0.0001,0.4,1e-05,0.4,10.0,5.0,32.0,[2.1.1.1],22.0,527.7964948999579,
AffectnetGray,last,models/tests/AffectnetGray/AffectnetGray_262,0.4883443415164947,1.2974971532821655,0.4651384949684143,1.237026333808899,0.0001,0.4,1e-05,0.4,10.0,2.0,32.0,[2.1.1.1],22.0,499.2751657000045,
AffectnetGray,last,models/tests/AffectnetGray/AffectnetGray_263,0.6017184853553772,1.054800033569336,0.5698822140693665,1.262847065925598,0.0001,0.4,1e-06,0.4,10.0,5.0,32.0,[2.1.1.1],35.0,775.3091086000204,
AffectnetGray,last,models/tests/AffectnetGray/AffectnetGray_264,0.5059272646903992,1.2647918462753296,0.4530404210090637,1.292147159576416,0.0001,0.4,1e-06,0.4,10.0,2.0,32.0,[2.1.1.1],18.0,487.4067964000278,
AffectnetGray,last,models/tests/AffectnetGray/AffectnetGray_265,0.6042644381523132,1.052274227142334,0.5202164649963379,1.4678075313568115,0.0001,0.4,1e-07,0.4,10.0,5.0,32.0,[2.1.1.1],27.0,648.9014072000282,
AffectnetGray,last,models/tests/AffectnetGray/AffectnetGray_266,0.5003580451011658,1.2692025899887085,0.4418974816799164,1.3462287187576294,0.0001,0.4,1e-07,0.4,10.0,2.0,32.0,[2.1.1.1],18.0,422.0650231000036,
AffectnetGray,last,models/tests/AffectnetGray/AffectnetGray_267,0.6040257811546326,1.049732685089111,0.561286211013794,1.6525976657867432,0.0001,0.4,1e-05,0.5,10.0,5.0,32.0,[2.1.1.1],26.0,588.4878852000111,
AffectnetGray,last,models/tests/AffectnetGray/AffectnetGray_268,0.5486514568328857,1.1687017679214478,0.48296719789505,1.3500488996505735,0.0001,0.4,1e-05,0.5,10.0,2.0,32.0,[2.1.1.1],18.0,408.20256060000975,
AffectnetGray,last,models/tests/AffectnetGray/AffectnetGray_269,0.5786458849906921,1.1228976249694824,0.5625597238540649,1.441996932029724,0.0001,0.4,1e-06,0.5,10.0,5.0,32.0,[2.1.1.1],20.0,558.9017061999766,
AffectnetGray,last,models/tests/AffectnetGray/AffectnetGray_270,0.3081390857696533,1.588587522506714,0.2082139402627945,1.9601593017578125,0.0001,0.4,1e-06,0.5,10.0,2.0,32.0,[2.1.1.1],12.0,322.54440380004235,
AffectnetGray,last,models/tests/AffectnetGray/AffectnetGray_271,0.5944784879684448,1.0558336973190308,0.5007959008216858,1.2875350713729858,0.0001,0.4,1e-07,0.5,10.0,5.0,32.0,[2.1.1.1],27.0,807.5053384999628,
AffectnetGray,last,models/tests/AffectnetGray/AffectnetGray_272,0.5663139224052429,1.1448314189910889,0.5227634310722351,1.2188425064086914,0.0001,0.4,1e-07,0.5,10.0,2.0,32.0,[2.1.1.1],28.0,854.7618873000029,
AffectnetGray,last,models/tests/AffectnetGray/AffectnetGray_273,0.207494631409645,1.681621789932251,0.1798790246248245,1.5308078527450562,0.0001,0.5,1e-05,0.1,10.0,5.0,32.0,[2.1.1.1],11.0,324.89166909997584,
AffectnetGray,last,models/tests/AffectnetGray/AffectnetGray_274,0.2923064827919006,1.611331582069397,0.3728111982345581,1.3715026378631592,0.0001,0.5,1e-05,0.1,10.0,2.0,32.0,[2.1.1.1],47.0,1739.0587862000102,
AffectnetGray,last,models/tests/AffectnetGray/AffectnetGray_276,0.5734744071960449,1.1232210397720337,0.5049347281455994,1.230480074882507,0.0001,0.5,1e-05,0.1,10.0,5.0,32.0,[2.1.1.1],33.0,969.6081333000328,
AffectnetGray,last,models/tests/AffectnetGray/AffectnetGray_277,0.4069536030292511,1.4130016565322876,0.4406239986419678,1.2921054363250732,0.0001,0.5,1e-05,0.1,10.0,2.0,32.0,[2.1.1.1],80.0,2067.2379094000207,
AffectnetGray,last,models/tests/AffectnetGray/AffectnetGray_278,0.5582783222198486,1.147871971130371,0.493791788816452,1.3480499982833862,0.0001,0.5,1e-06,0.1,10.0,5.0,32.0,[2.1.1.1],18.0,457.4287027000101,
AffectnetGray,last,models/tests/AffectnetGray/AffectnetGray_279,0.2008115202188491,1.68315327167511,0.1929321885108947,1.50633704662323,0.0001,0.5,1e-06,0.1,10.0,2.0,32.0,[2.1.1.1],11.0,287.7084492999711,
AffectnetGray,last,models/tests/AffectnetGray/AffectnetGray_280,0.5792027711868286,1.1090538501739502,0.5138490796089172,1.3089523315429688,0.0001,0.5,1e-07,0.1,10.0,5.0,32.0,[2.1.1.1],23.0,586.8496821000008,
AffectnetGray,last,models/tests/AffectnetGray/AffectnetGray_281,0.1841037422418594,1.7000046968460083,0.1811524927616119,1.5195592641830444,0.0001,0.5,1e-07,0.1,10.0,2.0,32.0,[2.1.1.1],11.0,310.54813640000066,
AffectnetGray,last,models/tests/AffectnetGray/AffectnetGray_282,0.5898639559745789,1.0790386199951172,0.4594078361988067,1.441659450531006,0.0001,0.5,1e-05,0.2,10.0,5.0,32.0,[2.1.1.1],21.0,608.3314112999942,
AffectnetGray,last,models/tests/AffectnetGray/AffectnetGray_283,0.2719388902187347,1.6198339462280271,0.3416109383106231,1.414397358894348,0.0001,0.5,1e-05,0.2,10.0,2.0,32.0,[2.1.1.1],12.0,343.37798660004046,
AffectnetGray,last,models/tests/AffectnetGray/AffectnetGray_284,0.5001989006996155,1.2520374059677124,0.4565424919128418,1.32891845703125,0.0001,0.5,1e-06,0.2,10.0,5.0,32.0,[2.1.1.1],28.0,787.0451608999865,
AffectnetGray,last,models/tests/AffectnetGray/AffectnetGray_285,0.1803643852472305,1.695726752281189,0.1763769537210464,1.5488755702972412,0.0001,0.5,1e-06,0.2,10.0,2.0,32.0,[2.1.1.1],12.0,343.81944769999245,
AffectnetGray,last,models/tests/AffectnetGray/AffectnetGray_286,0.5717240571975708,1.1189336776733398,0.4928366839885711,1.3844398260116575,0.0001,0.5,1e-07,0.2,10.0,5.0,32.0,[2.1.1.1],21.0,569.806122500042,
AffectnetGray,last,models/tests/AffectnetGray/AffectnetGray_287,0.36239954829216,1.5219275951385498,0.3845908939838409,1.3676692247390747,0.0001,0.5,1e-07,0.2,10.0,2.0,32.0,[2.1.1.1],20.0,623.3353116000071,
AffectnetGray,last,models/tests/AffectnetGray/AffectnetGray_288,0.5687007904052734,1.126270771026611,0.5160776972770691,1.2918154001235962,0.0001,0.5,1e-05,0.3,10.0,5.0,32.0,[2.1.1.1],30.0,911.0032721000024,
AffectnetGray,last,models/tests/AffectnetGray/AffectnetGray_289,0.3490333259105682,1.5286118984222412,0.2527857422828674,1.622924566268921,0.0001,0.5,1e-05,0.3,10.0,2.0,32.0,[2.1.1.1],20.0,689.5407511000521,
AffectnetGray,last,models/tests/AffectnetGray/AffectnetGray_290,0.5497652888298035,1.1533678770065308,0.4501751065254211,1.4243707656860352,0.0001,0.5,1e-06,0.3,10.0,5.0,32.0,[2.1.1.1],18.0,621.2942276000394,
AffectnetGray,last,models/tests/AffectnetGray/AffectnetGray_291,0.2880897521972656,1.6163407564163208,0.2088506817817688,1.7131726741790771,0.0001,0.5,1e-06,0.3,10.0,2.0,32.0,[2.1.1.1],11.0,311.3782982000266,
AffectnetGray,last,models/tests/AffectnetGray/AffectnetGray_292,0.5872384309768677,1.0827043056488037,0.535179853439331,1.2796581983566284,0.0001,0.5,1e-07,0.3,10.0,5.0,32.0,[2.1.1.1],25.0,731.222798999981,
AffectnetGray,last,models/tests/AffectnetGray/AffectnetGray_293,0.2988304495811462,1.5973448753356934,0.3085004687309265,1.4853214025497437,0.0001,0.5,1e-07,0.3,10.0,2.0,32.0,[2.1.1.1],20.0,708.614356599981,
AffectnetGray,last,models/tests/AffectnetGray/AffectnetGray_294,0.3725833296775818,1.509190320968628,0.258516401052475,2.2253427505493164,0.0001,0.5,1e-05,0.4,10.0,5.0,32.0,[2.1.1.1],13.0,444.4221551000373,
AffectnetGray,last,models/tests/AffectnetGray/AffectnetGray_295,0.2370117008686065,1.652494192123413,0.2292263656854629,1.495513081550598,0.0001,0.5,1e-05,0.4,10.0,2.0,32.0,[2.1.1.1],11.0,289.4439930999652,
AffectnetGray,last,models/tests/AffectnetGray/AffectnetGray_296,0.2233272343873977,1.6741818189620972,0.190066859126091,1.5402028560638428,0.0001,0.5,1e-06,0.4,10.0,5.0,32.0,[2.1.1.1],11.0,323.9704935000045,
AffectnetGray,last,models/tests/AffectnetGray/AffectnetGray_297,0.2030392289161682,1.6735230684280396,0.2002546936273574,1.5003536939620972,0.0001,0.5,1e-06,0.4,10.0,2.0,32.0,[2.1.1.1],11.0,305.28903780004475,
AffectnetGray,last,models/tests/AffectnetGray/AffectnetGray_298,0.3888137340545654,1.4664137363433838,0.262018471956253,2.253217935562134,0.0001,0.5,1e-07,0.4,10.0,5.0,32.0,[2.1.1.1],11.0,297.3175516999909,
AffectnetGray,last,models/tests/AffectnetGray/AffectnetGray_299,0.206937700510025,1.6777043342590332,0.1824259757995605,1.5558778047561646,0.0001,0.5,1e-07,0.4,10.0,2.0,32.0,[2.1.1.1],11.0,291.4469075999805,
AffectnetGray,last,models/tests/AffectnetGray/AffectnetGray_300,0.5744291543960571,1.1071832180023191,0.5431391000747681,1.3373619318008425,0.0001,0.5,1e-05,0.5,10.0,5.0,32.0,[2.1.1.1],24.0,612.8766978000058,
AffectnetGray,last,models/tests/AffectnetGray/AffectnetGray_301,0.3370196521282196,1.5585877895355225,0.3447946608066559,1.426125168800354,0.0001,0.5,1e-05,0.5,10.0,2.0,32.0,[2.1.1.1],21.0,621.8665698000113,
AffectnetGray,last,models/tests/AffectnetGray/AffectnetGray_302,0.620574414730072,0.9948732852935792,0.5195797681808472,1.3548954725265503,0.0001,0.5,1e-06,0.5,10.0,5.0,32.0,[2.1.1.1],40.0,1087.656380200002,
AffectnetGray,last,models/tests/AffectnetGray/AffectnetGray_303,0.3980427980422973,1.4802905321121216,0.3314231038093567,1.51634418964386,0.0001,0.5,1e-06,0.5,10.0,2.0,32.0,[2.1.1.1],20.0,523.386675799964,
AffectnetGray,last,models/tests/AffectnetGray/AffectnetGray_304,0.534887433052063,1.1915397644042969,0.4425342381000519,1.4190714359283447,0.0001,0.5,1e-07,0.5,10.0,5.0,32.0,[2.1.1.1],30.0,771.4955790000386,
AffectnetGray,last,models/tests/AffectnetGray/AffectnetGray_305,0.305036187171936,1.586409091949463,0.2311365753412246,1.9864859580993648,0.0001,0.5,1e-07,0.5,10.0,2.0,32.0,[2.1.1.1],13.0,337.5037689000019,
AffectnetGray,last,models/tests/AffectnetGray/AffectnetGray_306,0.4303444921970367,1.4167360067367554,0.4240687787532806,1.2917530536651611,0.0001,0.6,1e-05,0.1,10.0,5.0,32.0,[2.1.1.1],27.0,872.2699202999938,
AffectnetGray,last,models/tests/AffectnetGray/AffectnetGray_307,0.2181557863950729,1.6686917543411257,0.2174466699361801,1.4435573816299438,0.0001,0.6,1e-05,0.1,10.0,2.0,32.0,[2.1.1.1],11.0,334.2610762999975,
AffectnetGray,last,models/tests/AffectnetGray/AffectnetGray_309,0.2488662600517273,1.6410653591156006,0.2788920700550079,1.453421115875244,0.0001,0.6,1e-05,0.1,10.0,5.0,32.0,[2.1.1.1],11.0,249.6217512000003,
AffectnetGray,last,models/tests/AffectnetGray/AffectnetGray_310,0.20852892100811,1.6697169542312622,0.2314549535512924,1.4532135725021362,0.0001,0.6,1e-05,0.1,10.0,2.0,32.0,[2.1.1.1],12.0,285.33115820004605,
AffectnetGray,last,models/tests/AffectnetGray/AffectnetGray_311,0.2295329719781875,1.6663376092910769,0.2110792696475982,1.480537176132202,0.0001,0.6,1e-06,0.1,10.0,5.0,32.0,[2.1.1.1],11.0,262.94665459997486,
AffectnetGray,last,models/tests/AffectnetGray/AffectnetGray_312,0.1876839846372604,1.7004209756851196,0.1741483658552169,1.5220212936401367,0.0001,0.6,1e-06,0.1,10.0,2.0,32.0,[2.1.1.1],11.0,260.28266460000305,
AffectnetGray,last,models/tests/AffectnetGray/AffectnetGray_313,0.5875566601753235,1.0923569202423096,0.5297675728797913,1.311107873916626,0.0001,0.6,1e-07,0.1,10.0,5.0,32.0,[2.1.1.1],28.0,779.5884021000238,
AffectnetGray,last,models/tests/AffectnetGray/AffectnetGray_314,0.1770228296518325,1.7110668420791626,0.1693728119134903,1.5594297647476196,0.0001,0.6,1e-07,0.1,10.0,2.0,32.0,[2.1.1.1],11.0,271.1510788999731,
AffectnetGray,last,models/tests/AffectnetGray/AffectnetGray_315,0.206301212310791,1.6843047142028809,0.1827443540096283,1.5251400470733645,0.0001,0.6,1e-05,0.2,10.0,5.0,32.0,[2.1.1.1],11.0,281.81118550000247,
AffectnetGray,last,models/tests/AffectnetGray/AffectnetGray_316,0.3063887357711792,1.5895377397537231,0.3610315322875976,1.387939214706421,0.0001,0.6,1e-05,0.2,10.0,2.0,32.0,[2.1.1.1],22.0,534.3507823999971,
AffectnetGray,last,models/tests/AffectnetGray/AffectnetGray_317,0.3867451548576355,1.4428718090057373,0.2709328234195709,1.8418960571289065,0.0001,0.6,1e-06,0.2,10.0,5.0,32.0,[2.1.1.1],18.0,459.3104447000078,
AffectnetGray,last,models/tests/AffectnetGray/AffectnetGray_318,0.1800461411476135,1.7028645277023315,0.1693728119134903,1.543324589729309,0.0001,0.6,1e-06,0.2,10.0,2.0,32.0,[2.1.1.1],12.0,310.569645999989,
AffectnetGray,last,models/tests/AffectnetGray/AffectnetGray_319,0.5725992321968079,1.107691764831543,0.5128939747810364,1.342776656150818,0.0001,0.6,1e-07,0.2,10.0,5.0,32.0,[2.1.1.1],30.0,774.4053545999923,
AffectnetGray,last,models/tests/AffectnetGray/AffectnetGray_320,0.1813191175460815,1.703715443611145,0.1709646582603454,1.535559058189392,0.0001,0.6,1e-07,0.2,10.0,2.0,32.0,[2.1.1.1],11.0,282.9399185999646,
AffectnetGray,last,models/tests/AffectnetGray/AffectnetGray_321,0.5558914542198181,1.157192945480347,0.5141674876213074,1.2436589002609253,0.0001,0.6,1e-05,0.3,10.0,5.0,32.0,[2.1.1.1],29.0,778.4500424000435,
AffectnetGray,last,models/tests/AffectnetGray/AffectnetGray_322,0.1759885400533676,1.707966923713684,0.1693728119134903,1.5415217876434326,0.0001,0.6,1e-05,0.3,10.0,2.0,32.0,[2.1.1.1],11.0,288.37408919999143,
AffectnetGray,last,models/tests/AffectnetGray/AffectnetGray_323,0.484048068523407,1.3116110563278198,0.4406239986419678,1.347994327545166,0.0001,0.6,1e-06,0.3,10.0,5.0,32.0,[2.1.1.1],32.0,910.3196165000554,
AffectnetGray,last,models/tests/AffectnetGray/AffectnetGray_324,0.2381255477666854,1.6640896797180176,0.1894301176071167,1.9764368534088133,0.0001,0.6,1e-06,0.3,10.0,2.0,32.0,[2.1.1.1],11.0,312.470239199989,
AffectnetGray,last,models/tests/AffectnetGray/AffectnetGray_325,0.5363194942474365,1.1976903676986694,0.5052530765533447,1.24635112285614,0.0001,0.6,1e-07,0.3,10.0,5.0,32.0,[2.1.1.1],40.0,1017.8200471000164,
AffectnetGray,last,models/tests/AffectnetGray/AffectnetGray_326,0.1856949627399444,1.6951075792312622,0.1811524927616119,1.5847457647323608,0.0001,0.6,1e-07,0.3,10.0,2.0,32.0,[2.1.1.1],11.0,283.06176640000194,
AffectnetGray,last,models/tests/AffectnetGray/AffectnetGray_327,0.2494231909513473,1.648570537567139,0.2566061615943908,1.4717644453048706,0.0001,0.6,1e-05,0.4,10.0,5.0,32.0,[2.1.1.1],11.0,350.4023470999673,
AffectnetGray,last,models/tests/AffectnetGray/AffectnetGray_328,0.1859336495399475,1.6916968822479248,0.1741483658552169,1.5376958847045898,0.0001,0.6,1e-05,0.4,10.0,2.0,32.0,[2.1.1.1],11.0,318.2441375000053,
AffectnetGray,last,models/tests/AffectnetGray/AffectnetGray_329,0.5019492506980896,1.2757327556610107,0.4001910090446472,1.398231863975525,0.0001,0.6,1e-06,0.4,10.0,5.0,32.0,[2.1.1.1],34.0,1038.71505540004,
AffectnetGray,last,models/tests/AffectnetGray/AffectnetGray_330,0.4923223853111267,1.2886775732040403,0.446673035621643,1.2897695302963257,0.0001,0.6,1e-06,0.4,10.0,2.0,32.0,[2.1.1.1],30.0,1055.5134832999902,
AffectnetGray,last,models/tests/AffectnetGray/AffectnetGray_331,0.5334553122520447,1.2121533155441284,0.5390003323554993,1.3139508962631226,0.0001,0.6,1e-07,0.4,10.0,5.0,32.0,[2.1.1.1],33.0,996.8907425000216,
AffectnetGray,last,models/tests/AffectnetGray/AffectnetGray_332,0.2008115202188491,1.6882861852645874,0.1738299876451492,1.527194619178772,0.0001,0.6,1e-07,0.4,10.0,2.0,32.0,[2.1.1.1],11.0,320.46553649997804,
AffectnetGray,last,models/tests/AffectnetGray/AffectnetGray_333,0.5517542958259583,1.155681610107422,0.536453366279602,1.5565372705459597,0.0001,0.6,1e-05,0.5,10.0,5.0,32.0,[2.1.1.1],32.0,908.334876500012,
AffectnetGray,last,models/tests/AffectnetGray/AffectnetGray_334,0.1815578043460846,1.694016695022583,0.1719197779893875,1.5272263288497925,0.0001,0.6,1e-05,0.5,10.0,2.0,32.0,[2.1.1.1],11.0,359.87386980000883,
AffectnetGray,last,models/tests/AffectnetGray/AffectnetGray_335,0.5768159627914429,1.0714341402053833,0.5495065450668335,1.4417836666107178,0.0001,0.6,1e-06,0.5,10.0,5.0,32.0,[2.1.1.1],48.0,1756.451378399972,
AffectnetGray,last,models/tests/AffectnetGray/AffectnetGray_336,0.2063807845115661,1.6807410717010498,0.1872015297412872,1.5697567462921145,0.0001,0.6,1e-06,0.5,10.0,2.0,32.0,[2.1.1.1],11.0,370.8423853999702,
AffectnetGray,last,models/tests/AffectnetGray/AffectnetGray_337,0.5367968678474426,1.1799752712249756,0.4816937148571014,1.3423123359680176,0.0001,0.6,1e-07,0.5,10.0,5.0,32.0,[2.1.1.1],31.0,941.6410040999764,
AffectnetGray,last,models/tests/AffectnetGray/AffectnetGray_338,0.3413159251213074,1.5534894466400146,0.3075453639030456,1.5143252611160278,0.0001,0.6,1e-07,0.5,10.0,2.0,32.0,[2.1.1.1],21.0,635.0194017000031,
AffectnetGray,last,models/tests/AffectnetGray/AffectnetGray_339,0.1852176040410995,1.6965975761413574,0.1693728119134903,1.555457353591919,0.0001,0.7,1e-05,0.1,10.0,5.0,32.0,[2.1.1.1],11.0,326.8897220999934,
AffectnetGray,last,models/tests/AffectnetGray/AffectnetGray_340,0.1750338077545166,1.7201083898544312,0.1693728119134903,1.5298950672149658,0.0001,0.7,1e-05,0.1,10.0,2.0,32.0,[2.1.1.1],11.0,414.4386631999514,
AffectnetGray,last,models/tests/AffectnetGray/AffectnetGray_342,0.1776593178510666,1.698984146118164,0.1716013997793197,1.5442622900009155,0.0001,0.7,1e-05,0.1,10.0,5.0,32.0,[2.1.1.1],11.0,337.06063560000257,
AffectnetGray,last,models/tests/AffectnetGray/AffectnetGray_343,0.1748746931552887,1.7148120403289795,0.1690544486045837,1.5074398517608645,0.0001,0.7,1e-05,0.1,10.0,2.0,32.0,[2.1.1.1],11.0,301.1174726999998,
AffectnetGray,last,models/tests/AffectnetGray/AffectnetGray_344,0.1899116933345794,1.6896687746047974,0.172238141298294,1.53534197807312,0.0001,0.7,1e-06,0.1,10.0,5.0,32.0,[2.1.1.1],11.0,286.4890148000013,
AffectnetGray,last,models/tests/AffectnetGray/AffectnetGray_345,0.1796483397483825,1.715014100074768,0.1693728119134903,1.5165175199508667,0.0001,0.7,1e-06,0.1,10.0,2.0,32.0,[2.1.1.1],11.0,294.6073187000002,
AffectnetGray,last,models/tests/AffectnetGray/AffectnetGray_346,0.1948444545269012,1.6845762729644775,0.1725565046072006,1.5418754816055298,0.0001,0.7,1e-07,0.1,10.0,5.0,32.0,[2.1.1.1],13.0,372.7625951000009,
AffectnetGray,last,models/tests/AffectnetGray/AffectnetGray_347,0.1787731647491455,1.7098619937896729,0.1706462949514389,1.521449089050293,0.0001,0.7,1e-07,0.1,10.0,2.0,32.0,[2.1.1.1],15.0,353.4606640999991,
AffectnetGray,last,models/tests/AffectnetGray/AffectnetGray_348,0.1930145621299743,1.6882688999176023,0.1725565046072006,1.524575114250183,0.0001,0.7,1e-05,0.2,10.0,5.0,32.0,[2.1.1.1],11.0,294.81361470000047,
AffectnetGray,last,models/tests/AffectnetGray/AffectnetGray_349,0.1782162487506866,1.706148624420166,0.1693728119134903,1.5445833206176758,0.0001,0.7,1e-05,0.2,10.0,2.0,32.0,[2.1.1.1],12.0,324.4110438000025,
AffectnetGray,last,models/tests/AffectnetGray/AffectnetGray_350,0.4350385963916778,1.3278864622116089,0.487424373626709,1.8455543518066408,0.0001,0.7,1e-06,0.2,10.0,5.0,32.0,[2.1.1.1],25.0,647.5358110999987,
AffectnetGray,last,models/tests/AffectnetGray/AffectnetGray_351,0.1755907386541366,1.7095587253570557,0.1693728119134903,1.522888422012329,0.0001,0.7,1e-06,0.2,10.0,2.0,32.0,[2.1.1.1],11.0,272.5085858999992,
AffectnetGray,last,models/tests/AffectnetGray/AffectnetGray_352,0.2043917626142501,1.6843863725662231,0.1872015297412872,1.481736660003662,0.0001,0.7,1e-07,0.2,10.0,5.0,32.0,[2.1.1.1],11.0,296.6137079,
AffectnetGray,last,models/tests/AffectnetGray/AffectnetGray_353,0.1757498681545257,1.712338089942932,0.1693728119134903,1.5372949838638306,0.0001,0.7,1e-07,0.2,10.0,2.0,32.0,[2.1.1.1],11.0,336.3089788000034,
AffectnetGray,last,models/tests/AffectnetGray/AffectnetGray_354,0.2005728334188461,1.6798027753829956,0.1929321885108947,1.4827545881271362,0.0001,0.7,1e-05,0.3,10.0,5.0,32.0,[2.1.1.1],11.0,330.1693306999987,
AffectnetGray,last,models/tests/AffectnetGray/AffectnetGray_355,0.1791709810495376,1.6915435791015625,0.1712830364704132,1.528370976448059,0.0001,0.7,1e-05,0.3,10.0,2.0,32.0,[2.1.1.1],17.0,444.4588393999984,
AffectnetGray,last,models/tests/AffectnetGray/AffectnetGray_356,0.2007319629192352,1.6872854232788086,0.1782871633768081,1.530236005783081,0.0001,0.7,1e-06,0.3,10.0,5.0,32.0,[2.1.1.1],11.0,291.5677933999977,
AffectnetGray,last,models/tests/AffectnetGray/AffectnetGray_357,0.2713819742202759,1.613843560218811,0.353390634059906,1.399843692779541,0.0001,0.7,1e-06,0.3,10.0,2.0,32.0,[2.1.1.1],31.0,938.6797915999996,
AffectnetGray,last,models/tests/AffectnetGray/AffectnetGray_358,0.1802052706480026,1.699518799781799,0.1744667291641235,1.5263348817825315,0.0001,0.7,1e-07,0.3,10.0,5.0,32.0,[2.1.1.1],11.0,333.2447471999985,
AffectnetGray,last,models/tests/AffectnetGray/AffectnetGray_359,0.1751929372549057,1.706021070480347,0.1693728119134903,1.54057776927948,0.0001,0.7,1e-07,0.3,10.0,2.0,32.0,[2.1.1.1],11.0,323.82042400000137,
AffectnetGray,last,models/tests/AffectnetGray/AffectnetGray_360,0.4779218733310699,1.3281811475753784,0.4348933398723602,1.2936999797821045,0.0001,0.7,1e-05,0.4,10.0,5.0,32.0,[2.1.1.1],50.0,1767.8757452999998,
AffectnetGray,last,models/tests/AffectnetGray/AffectnetGray_361,0.1790914088487625,1.691792607307434,0.1747851073741912,1.4848411083221436,0.0001,0.7,1e-05,0.4,10.0,2.0,32.0,[2.1.1.1],11.0,408.517313700002,
AffectnetGray,last,models/tests/AffectnetGray/AffectnetGray_362,0.1939692944288253,1.690605640411377,0.2037567645311355,1.4802314043045044,0.0001,0.7,1e-06,0.4,10.0,5.0,32.0,[2.1.1.1],11.0,395.7928649000023,
AffectnetGray,last,models/tests/AffectnetGray/AffectnetGray_363,0.1965152323246002,1.681033968925476,0.1852913051843643,1.4506133794784546,0.0001,0.7,1e-06,0.4,10.0,2.0,32.0,[2.1.1.1],11.0,435.00200680000125,
